Customer ID,Recency,Frequency,Monetary,M_score,F_score,R_score,Score,Segment
17139,24,13,8915,5,4,4,445,Loyal Customers
17141,53,4,754,3,3,3,333,Regular Customers
17142,39,3,704,3,3,3,333,Regular Customers
17143,52,2,924,3,2,3,323,Regular Customers
17145,147,4,3120,5,3,2,235,Hibernating
17146,70,10,5110,5,4,3,345,Regular Customers
17147,87,5,1485,4,3,2,234,Hibernating
17149,86,1,143,1,1,2,211,Lost Customers
17150,11,6,1375,4,4,5,544,Champions
17151,370,1,231,1,1,1,111,Lost Customers
17152,60,1,327,2,1,3,312,Regular Customers
17155,162,5,640,3,3,2,233,Hibernating
17156,126,1,591,3,1,2,213,Lost Customers
17157,115,17,4832,5,4,2,245,At Risk
17158,182,2,713,3,2,1,123,Hibernating
17159,112,2,560,3,2,2,223,Hibernating
17160,9,11,6691,5,4,5,545,Champions
17161,79,1,856,3,1,2,213,Lost Customers
17163,80,2,406,2,2,2,222,Hibernating
17165,16,5,1635,4,3,4,434,Potential Loyalists
17167,14,3,867,3,3,5,533,Potential Loyalists
17168,133,1,400,2,1,2,212,Lost Customers
17169,213,1,320,2,1,1,112,Lost Customers
17170,9,2,178,1,2,5,521,Potential Loyalists
17171,296,1,159,1,1,1,111,Lost Customers
17172,65,2,638,3,2,3,323,Regular Customers
17176,161,2,596,3,2,2,223,Hibernating
17177,140,1,119,1,1,2,211,Lost Customers
17178,366,1,436,2,1,1,112,Lost Customers
17179,17,3,795,3,3,4,433,Potential Loyalists
17180,57,7,1460,4,4,3,344,Regular Customers
17181,8,2,225,1,2,5,521,Potential Loyalists
17182,57,2,321,2,2,3,322,Regular Customers
17184,204,2,198,1,2,1,121,Hibernating
17185,226,3,229,1,3,1,131,Hibernating
17187,161,1,263,2,1,2,212,Lost Customers
17188,81,6,2118,4,4,2,244,At Risk
17189,195,3,573,3,3,1,133,Hibernating
17190,38,5,1298,4,3,3,334,Regular Customers
17191,3,11,2740,5,4,5,545,Champions
17192,171,1,77,1,1,2,211,Lost Customers
17193,21,2,610,3,2,4,423,Potential Loyalists
17194,165,1,549,3,1,2,213,Lost Customers
17195,290,1,562,3,1,1,113,Lost Customers
17196,62,1,352,2,1,3,312,Regular Customers
17198,0,2,521,3,2,5,523,Potential Loyalists
17199,217,1,145,1,1,1,111,Lost Customers
17200,22,4,356,2,3,4,432,Potential Loyalists
17201,158,3,899,3,3,2,233,Hibernating
17202,55,1,160,1,1,3,311,Regular Customers
17203,23,4,2012,4,3,4,434,Potential Loyalists
17204,9,5,3940,5,3,5,535,Potential Loyalists
17205,51,2,615,3,2,3,323,Regular Customers
17207,287,1,303,2,1,1,112,Lost Customers
17208,30,1,115,1,1,4,411,New Customers
17209,284,3,611,3,3,1,133,Hibernating
17210,27,1,253,2,1,4,412,New Customers
17211,4,6,1729,4,4,5,544,Champions
17212,93,2,567,3,2,2,223,Hibernating
17213,1,7,2401,5,4,5,545,Champions
17215,99,1,186,1,1,2,211,Lost Customers
17216,189,1,65,1,1,1,111,Lost Customers
17217,254,1,104,1,1,1,111,Lost Customers
17218,3,9,2231,5,4,5,545,Champions
17219,51,1,144,1,1,3,311,Regular Customers
17220,52,7,1283,4,4,3,344,Regular Customers
17221,226,3,643,3,3,1,133,Hibernating
17222,112,5,1250,4,3,2,234,Hibernating
17223,3,2,446,2,2,5,522,Potential Loyalists
17224,136,1,100,1,1,2,211,Lost Customers
17225,216,1,131,1,1,1,111,Lost Customers
17226,79,2,506,3,2,2,223,Hibernating
17227,3,7,1082,4,4,5,544,Champions
17228,2,7,1271,4,4,5,544,Champions
17230,198,10,6286,5,4,1,145,At Risk
17231,24,15,4022,5,4,4,445,Loyal Customers
17233,83,2,369,2,2,2,222,Hibernating
17235,7,7,1354,4,4,5,544,Champions
17236,45,6,1013,4,4,3,344,Regular Customers
17237,10,2,687,3,2,5,523,Potential Loyalists
17238,6,17,4038,5,4,5,545,Champions
17239,22,3,806,3,3,4,433,Potential Loyalists
17240,231,1,130,1,1,1,111,Lost Customers
17241,20,12,2744,5,4,4,445,Loyal Customers
17242,91,3,1754,4,3,2,234,Hibernating
17243,4,44,12213,5,5,5,555,Champions
17244,18,4,871,3,3,4,433,Potential Loyalists
17245,324,1,200,1,1,1,111,Lost Customers
17246,181,2,38,1,2,1,121,Hibernating
17248,116,1,227,1,1,2,211,Lost Customers
17249,63,1,68,1,1,3,311,Regular Customers
17251,17,2,529,3,2,4,423,Potential Loyalists
17254,36,1,198,1,1,3,311,Regular Customers
17255,25,2,500,2,2,4,422,Potential Loyalists
17256,116,3,258,2,3,2,232,Hibernating
17257,71,2,192,1,2,2,221,Hibernating
17258,31,2,417,2,2,4,422,Potential Loyalists
17259,3,5,1285,4,3,5,534,Potential Loyalists
17260,46,1,120,1,1,3,311,Regular Customers
17261,144,1,230,1,1,2,211,Lost Customers
17262,1,7,1504,4,4,5,544,Champions
17264,59,1,279,2,1,3,312,Regular Customers
17266,134,2,207,1,2,2,221,Hibernating
17268,80,7,970,3,4,2,243,At Risk
17269,20,1,537,3,1,4,413,New Customers
17270,104,2,604,3,2,2,223,Hibernating
17271,371,1,210,1,1,1,111,Lost Customers
17273,59,1,141,1,1,3,311,Regular Customers
17274,30,1,465,2,1,4,412,New Customers
17275,18,1,114,1,1,4,411,New Customers
17276,37,1,508,3,1,3,313,Regular Customers
17278,200,1,25,1,1,1,111,Lost Customers
17280,73,1,118,1,1,2,211,Lost Customers
17281,9,6,797,3,4,5,543,Loyal Customers
17282,91,2,636,3,2,2,223,Hibernating
17283,13,1,188,1,1,5,511,New Customers
17284,24,2,1140,4,2,4,424,Potential Loyalists
17285,263,2,428,2,2,1,122,Hibernating
17286,35,2,241,1,2,4,421,Potential Loyalists
17287,2,16,3047,5,4,5,545,Champions
17288,25,4,1080,4,3,4,434,Potential Loyalists
17289,11,6,1134,4,4,5,544,Champions
17290,16,6,976,3,4,4,443,Loyal Customers
17292,107,2,271,2,2,2,222,Hibernating
17293,29,8,1899,4,4,4,444,Loyal Customers
17294,304,2,467,2,2,1,122,Hibernating
17296,365,1,338,2,1,1,112,Lost Customers
17298,9,3,459,2,3,5,532,Potential Loyalists
17299,74,2,346,2,2,2,222,Hibernating
17300,25,2,393,2,2,4,422,Potential Loyalists
17301,259,1,132,1,1,1,111,Lost Customers
17304,169,1,111,1,1,2,211,Lost Customers
17305,283,1,2135,4,1,1,114,Lost Customers
17306,28,2,1151,4,2,4,424,Potential Loyalists
17307,30,11,3999,5,4,4,445,Loyal Customers
17308,28,2,4511,5,2,4,425,Potential Loyalists
17309,16,2,247,1,2,4,421,Potential Loyalists
17310,22,2,1025,4,2,4,424,Potential Loyalists
17311,27,4,2181,5,3,4,435,Potential Loyalists
17314,28,9,2376,5,4,4,445,Loyal Customers
17315,10,5,3358,5,3,5,535,Potential Loyalists
17316,55,1,124,1,1,3,311,Regular Customers
17318,360,1,164,1,1,1,111,Lost Customers
17319,304,1,29,1,1,1,111,Lost Customers
17320,3,4,1695,4,3,5,534,Potential Loyalists
17321,29,4,1040,4,3,4,434,Potential Loyalists
17322,11,5,922,3,3,5,533,Potential Loyalists
17323,42,5,644,3,3,3,333,Regular Customers
17324,1,9,1311,4,4,5,544,Champions
17325,45,2,512,3,2,3,323,Regular Customers
17326,43,2,321,2,2,3,322,Regular Customers
17327,44,2,152,1,2,3,321,Regular Customers
17328,308,1,104,1,1,1,111,Lost Customers
17329,366,3,481,2,3,1,132,Hibernating
17330,179,2,59,1,2,1,121,Hibernating
17332,163,5,838,3,3,2,233,Hibernating
17334,41,1,328,2,1,3,312,Regular Customers
17335,18,2,508,3,2,4,423,Potential Loyalists
17336,107,1,81,1,1,2,211,Lost Customers
17338,10,9,5498,5,4,5,545,Champions
17339,0,2,119,1,2,5,521,Potential Loyalists
17340,1,8,10051,5,4,5,545,Champions
17341,1,3,1108,4,3,5,534,Potential Loyalists
17342,14,4,1227,4,3,5,534,Potential Loyalists
17343,11,5,1066,4,3,5,534,Potential Loyalists
17344,363,1,307,2,1,1,112,Lost Customers
17345,10,6,1066,4,4,5,544,Champions
17346,8,12,2646,5,4,5,545,Champions
17348,72,4,1316,4,3,2,234,Hibernating
17349,15,4,741,3,3,4,433,Potential Loyalists
17350,29,3,619,3,3,4,433,Potential Loyalists
17351,62,9,1401,4,4,3,344,Regular Customers
17352,331,1,36,1,1,1,111,Lost Customers
17353,126,2,1502,4,2,2,224,Hibernating
17354,63,3,1750,4,3,3,334,Regular Customers
17355,21,1,285,2,1,4,412,New Customers
17356,189,4,768,3,3,1,133,Hibernating
17358,11,3,500,2,3,5,532,Potential Loyalists
17359,283,1,156,1,1,1,111,Lost Customers
17360,20,3,645,3,3,4,433,Potential Loyalists
17361,311,2,392,2,2,1,122,Hibernating
17362,35,5,711,3,3,4,433,Potential Loyalists
17363,30,3,940,3,3,4,433,Potential Loyalists
17364,11,17,7589,5,4,5,545,Champions
17365,21,7,3423,5,4,4,445,Loyal Customers
17366,67,2,1096,4,2,3,324,Regular Customers
17368,10,6,913,3,4,5,543,Loyal Customers
17369,90,1,979,3,1,2,213,Lost Customers
17371,258,3,238,1,3,1,131,Hibernating
17372,16,20,3034,5,4,4,445,Loyal Customers
17373,53,3,520,3,3,3,333,Regular Customers
17374,30,1,231,1,1,4,411,New Customers
17375,66,1,260,2,1,3,312,Regular Customers
17376,39,2,250,1,2,3,321,Regular Customers
17377,0,60,14218,5,5,5,555,Champions
17378,9,1,10,1,1,5,511,New Customers
17380,69,3,645,3,3,3,333,Regular Customers
17381,3,12,19726,5,4,5,545,Champions
17382,70,7,836,3,4,3,343,Regular Customers
17383,88,1,110,1,1,2,211,Lost Customers
17384,102,1,171,1,1,2,211,Lost Customers
17386,20,1,126,1,1,4,411,New Customers
17388,55,7,1432,4,4,3,344,Regular Customers
17389,9,27,25391,5,5,5,555,Champions
17390,55,1,149,1,1,3,311,Regular Customers
17392,85,1,168,1,1,2,211,Lost Customers
17393,45,2,381,2,2,3,322,Regular Customers
17395,143,1,97,1,1,2,211,Lost Customers
17396,6,7,1476,4,4,5,544,Champions
17397,51,1,536,3,1,3,313,Regular Customers
17400,216,3,2547,5,3,1,135,Hibernating
17401,176,1,114,1,1,1,111,Lost Customers
17402,4,12,2462,5,4,5,545,Champions
17403,85,1,118,1,1,2,211,Lost Customers
17404,44,8,15874,5,4,3,345,Regular Customers
17406,1,11,2704,5,4,5,545,Champions
17407,46,1,552,3,1,3,313,Regular Customers
17408,135,2,283,2,2,2,222,Hibernating
17409,56,8,7021,5,4,3,345,Regular Customers
17411,21,2,646,3,2,4,423,Potential Loyalists
17412,7,10,3159,5,4,5,545,Champions
17413,39,2,560,3,2,3,323,Regular Customers
17414,58,4,1471,4,3,3,334,Regular Customers
17416,28,15,10405,5,4,4,445,Loyal Customers
17417,183,1,164,1,1,1,111,Lost Customers
17418,22,1,206,1,1,4,411,New Customers
17419,2,8,2273,5,4,5,545,Champions
17420,8,4,485,2,3,5,532,Potential Loyalists
17421,21,3,1059,4,3,4,434,Potential Loyalists
17422,16,5,1615,4,3,4,434,Potential Loyalists
17423,28,1,420,2,1,4,412,New Customers
17426,87,7,3040,5,4,2,245,At Risk
17428,3,18,14562,5,4,5,545,Champions
17429,31,2,832,3,2,4,423,Potential Loyalists
17430,0,3,469,2,3,5,532,Potential Loyalists
17432,20,7,1385,4,4,4,444,Loyal Customers
17433,20,1,266,2,1,4,412,New Customers
17435,46,1,331,2,1,3,312,Regular Customers
17436,43,3,317,2,3,3,332,Regular Customers
17437,164,1,373,2,1,2,212,Lost Customers
17438,79,4,1034,4,3,2,234,Hibernating
17439,290,1,325,2,1,1,112,Lost Customers
17440,184,1,137,1,1,1,111,Lost Customers
17441,367,1,293,2,1,1,112,Lost Customers
17442,16,9,2371,5,4,4,445,Loyal Customers
17448,132,46,14556,5,5,2,255,At Risk
17449,22,6,2430,5,4,4,445,Loyal Customers
17450,2,7,52422,5,4,5,545,Champions
17454,97,6,1030,4,4,2,244,At Risk
17456,0,2,975,3,2,5,523,Potential Loyalists
17457,14,9,4247,5,4,5,545,Champions
17458,16,1,213,1,1,4,411,New Customers
17460,7,12,1605,4,4,5,544,Champions
17463,195,2,661,3,2,1,123,Hibernating
17464,157,2,710,3,2,2,223,Hibernating
17465,60,7,2542,5,4,3,345,Regular Customers
17467,30,1,102,1,1,4,411,New Customers
17468,10,1,57,1,1,5,511,New Customers
17469,35,12,3180,5,4,4,445,Loyal Customers
17470,2,7,1679,4,4,5,544,Champions
17471,109,1,321,2,1,2,212,Lost Customers
17472,263,1,224,1,1,1,111,Lost Customers
17473,43,2,607,3,2,3,323,Regular Customers
17474,234,1,1047,4,1,1,114,Lost Customers
17476,30,2,489,2,2,4,422,Potential Loyalists
17477,247,2,1144,4,2,1,124,Hibernating
17478,43,2,1272,4,2,3,324,Regular Customers
17479,267,1,389,2,1,1,112,Lost Customers
17480,79,1,390,2,1,2,212,Lost Customers
17482,122,2,778,3,2,2,223,Hibernating
17483,49,1,177,1,1,3,311,Regular Customers
17484,211,2,209,1,2,1,121,Hibernating
17487,363,1,160,1,1,1,111,Lost Customers
17488,276,1,336,2,1,1,112,Lost Customers
17490,23,2,658,3,2,4,423,Potential Loyalists
17491,2,8,2422,5,4,5,545,Champions
17492,113,2,747,3,2,2,223,Hibernating
17493,20,1,100,1,1,4,411,New Customers
17494,136,1,54,1,1,2,211,Lost Customers
17495,25,1,309,2,1,4,412,New Customers
17496,198,3,1141,4,3,1,134,Hibernating
17497,25,2,287,2,2,4,422,Potential Loyalists
17499,196,1,718,3,1,1,113,Lost Customers
17504,15,9,6568,5,4,4,445,Loyal Customers
17505,185,3,1289,4,3,1,134,Hibernating
17508,16,7,4191,5,4,4,445,Loyal Customers
17510,55,1,206,1,1,3,311,Regular Customers
17511,2,31,84541,5,5,5,555,Champions
17512,87,8,2542,5,4,2,245,At Risk
17513,43,2,645,3,2,3,323,Regular Customers
17514,304,1,334,2,1,1,112,Lost Customers
17515,29,5,978,3,3,4,433,Potential Loyalists
17516,13,1,189,1,1,5,511,New Customers
17518,60,2,329,2,2,3,322,Regular Customers
17519,3,10,3265,5,4,5,545,Champions
17521,29,2,554,3,2,4,423,Potential Loyalists
17524,73,2,394,2,2,2,222,Hibernating
17525,32,2,739,3,2,4,423,Potential Loyalists
17526,0,9,2970,5,4,5,545,Champions
17529,245,2,1240,4,2,1,124,Hibernating
17530,0,3,756,3,3,5,533,Potential Loyalists
17531,162,2,970,3,2,2,223,Hibernating
17532,20,1,65,1,1,4,411,New Customers
17533,69,1,34,1,1,3,311,Regular Customers
17534,86,4,1445,4,3,2,234,Hibernating
17536,55,2,288,2,2,3,322,Regular Customers
17539,252,4,1226,4,3,1,134,Hibernating
17540,18,4,1011,4,3,4,434,Potential Loyalists
17541,144,1,124,1,1,2,211,Lost Customers
17542,276,2,170,1,2,1,121,Hibernating
17543,184,1,120,1,1,1,111,Lost Customers
17544,25,3,960,3,3,4,433,Potential Loyalists
17545,25,3,802,3,3,4,433,Potential Loyalists
17547,10,2,727,3,2,5,523,Potential Loyalists
17548,13,3,627,3,3,5,533,Potential Loyalists
17550,32,6,2280,5,4,4,445,Loyal Customers
17552,7,10,2154,5,4,5,545,Champions
17553,107,3,2270,5,3,2,235,Hibernating
17555,60,3,574,3,3,3,333,Regular Customers
17556,14,1,142,1,1,5,511,New Customers
17557,367,1,34,1,1,1,111,Lost Customers
17558,28,1,259,2,1,4,412,New Customers
17559,147,1,167,1,1,2,211,Lost Customers
17560,30,4,1040,4,3,4,434,Potential Loyalists
17561,25,3,554,3,3,4,433,Potential Loyalists
17563,213,2,392,2,2,1,122,Hibernating
17565,221,1,131,1,1,1,111,Lost Customers
17567,7,2,1024,4,2,5,524,Potential Loyalists
17568,268,1,382,2,1,1,112,Lost Customers
17570,16,1,100,1,1,4,411,New Customers
17571,177,1,205,1,1,1,111,Lost Customers
17572,8,7,496,2,4,5,542,Loyal Customers
17575,302,1,171,1,1,1,111,Lost Customers
17576,0,23,5434,5,5,5,555,Champions
17577,280,2,348,2,2,1,122,Hibernating
17578,109,6,903,3,4,2,243,At Risk
17579,213,1,304,2,1,1,112,Lost Customers
17580,11,2,329,2,2,5,522,Potential Loyalists
17581,7,20,7712,5,4,5,545,Champions
17582,81,4,1275,4,3,2,234,Hibernating
17583,195,1,135,1,1,1,111,Lost Customers
17584,102,4,4067,5,3,2,235,Hibernating
17585,80,3,960,3,3,2,233,Hibernating
17586,254,1,167,1,1,1,111,Lost Customers
17587,263,1,181,1,1,1,111,Lost Customers
17588,31,4,1699,4,3,4,434,Potential Loyalists
17589,20,14,11645,5,4,4,445,Loyal Customers
17591,2,2,550,3,2,5,523,Potential Loyalists
17592,373,1,148,1,1,1,111,Lost Customers
17593,44,6,4168,5,4,3,345,Regular Customers
17594,84,2,1504,4,2,2,224,Hibernating
17596,3,7,2092,4,4,5,544,Champions
17597,53,4,1439,4,3,3,334,Regular Customers
17598,16,1,409,2,1,4,412,New Customers
17599,112,1,52,1,1,2,211,Lost Customers
17601,15,1,305,2,1,4,412,New Customers
17602,107,8,2348,5,4,2,245,At Risk
17603,252,3,1398,4,3,1,134,Hibernating
17604,57,4,636,3,3,3,333,Regular Customers
17605,225,1,160,1,1,1,111,Lost Customers
17606,372,1,87,1,1,1,111,Lost Customers
17607,11,1,333,2,1,5,512,New Customers
17608,84,2,305,2,2,2,222,Hibernating
17609,37,6,782,3,4,3,343,Regular Customers
17610,175,5,1529,4,3,2,234,Hibernating
17611,56,13,4387,5,4,3,345,Regular Customers
17612,14,12,3346,5,4,5,545,Champions
17615,22,3,403,2,3,4,432,Potential Loyalists
17616,2,2,489,2,2,5,522,Potential Loyalists
17617,193,1,395,2,1,1,112,Lost Customers
17618,18,8,3101,5,4,4,445,Loyal Customers
17621,39,3,1795,4,3,3,334,Regular Customers
17622,232,2,1130,4,2,1,124,Hibernating
17623,44,6,1856,4,4,3,344,Regular Customers
17624,72,2,725,3,2,2,223,Hibernating
17625,81,4,4020,5,3,2,235,Hibernating
17626,237,1,254,2,1,1,112,Lost Customers
17627,113,1,296,2,1,2,212,Lost Customers
17629,23,2,641,3,2,4,423,Potential Loyalists
17631,9,4,470,2,3,5,532,Potential Loyalists
17633,14,3,732,3,3,5,533,Potential Loyalists
17635,59,3,1265,4,3,3,334,Regular Customers
17638,282,2,842,3,2,1,123,Hibernating
17639,22,5,506,3,3,4,433,Potential Loyalists
17640,14,5,2547,5,3,5,535,Potential Loyalists
17642,64,3,1112,4,3,3,334,Regular Customers
17643,8,2,439,2,2,5,522,Potential Loyalists
17644,29,9,3132,5,4,4,445,Loyal Customers
17646,0,10,3141,5,4,5,545,Champions
17647,304,2,198,1,2,1,121,Hibernating
17648,20,1,418,2,1,4,412,New Customers
17649,104,2,710,3,2,2,223,Hibernating
17651,133,6,1758,4,4,2,244,At Risk
17655,1,3,1013,4,3,5,534,Potential Loyalists
17657,65,1,126,1,1,3,311,Regular Customers
17659,7,3,835,3,3,5,533,Potential Loyalists
17660,372,1,163,1,1,1,111,Lost Customers
17662,296,2,412,2,2,1,122,Hibernating
17663,52,10,3372,5,4,3,345,Regular Customers
17664,109,2,561,3,2,2,223,Hibernating
17665,128,1,563,3,1,2,213,Lost Customers
17666,112,3,1319,4,3,2,234,Hibernating
17667,70,4,1895,4,3,3,334,Regular Customers
17669,97,3,2735,5,3,2,235,Hibernating
17671,0,2,830,3,2,5,523,Potential Loyalists
17672,52,5,2600,5,3,3,335,Regular Customers
17673,10,7,2604,5,4,5,545,Champions
17674,3,1,300,2,1,5,512,New Customers
17675,2,40,17885,5,5,5,555,Champions
17676,1,5,1378,4,3,5,534,Potential Loyalists
17677,1,28,20329,5,5,5,555,Champions
17678,238,1,301,2,1,1,112,Lost Customers
17679,156,5,1585,4,3,2,234,Hibernating
17680,18,2,313,2,2,4,422,Potential Loyalists
17681,232,5,731,3,3,1,133,Hibernating
17682,3,6,1982,4,4,5,544,Champions
17683,20,3,819,3,3,4,433,Potential Loyalists
17685,7,6,2751,5,4,5,545,Champions
17686,58,2,2557,5,2,3,325,Regular Customers
17687,55,1,432,2,1,3,312,Regular Customers
17688,28,1,304,2,1,4,412,New Customers
17689,23,2,317,2,2,4,422,Potential Loyalists
17690,1,8,2690,5,4,5,545,Champions
17691,3,3,489,2,3,5,532,Potential Loyalists
17692,31,8,2234,5,4,4,445,Loyal Customers
17694,146,2,1412,4,2,2,224,Hibernating
17695,29,3,980,3,3,4,433,Potential Loyalists
17696,17,19,5393,5,4,4,445,Loyal Customers
17699,111,2,442,2,2,2,222,Hibernating
17700,16,10,4145,5,4,4,445,Loyal Customers
17702,18,2,1319,4,2,4,424,Potential Loyalists
17703,53,1,296,2,1,3,312,Regular Customers
17705,90,2,260,2,2,2,222,Hibernating
17706,1,17,10245,5,4,5,545,Champions
17707,11,6,456,2,4,5,542,Loyal Customers
17708,37,2,620,3,2,3,323,Regular Customers
17709,105,4,533,3,3,2,233,Hibernating
17710,58,1,293,2,1,3,312,Regular Customers
17713,17,4,1198,4,3,4,434,Potential Loyalists
17714,59,4,1257,4,3,3,334,Regular Customers
17715,227,1,163,1,1,1,111,Lost Customers
17716,31,13,10300,5,4,4,445,Loyal Customers
17717,56,1,376,2,1,3,312,Regular Customers
17718,279,1,299,2,1,1,112,Lost Customers
17720,2,7,1572,4,4,5,544,Champions
17721,294,1,307,2,1,1,112,Lost Customers
17722,1,2,2006,4,2,5,524,Potential Loyalists
17723,10,1,102,1,1,5,511,New Customers
17726,30,7,1092,4,4,4,444,Loyal Customers
17728,39,2,1362,4,2,3,324,Regular Customers
17729,231,1,438,2,1,1,112,Lost Customers
17730,17,7,2475,5,4,4,445,Loyal Customers
17731,256,2,468,2,2,1,122,Hibernating
17732,7,8,2166,5,4,5,545,Champions
17734,160,3,741,3,3,2,233,Hibernating
17735,2,8,4134,5,4,5,545,Champions
17738,30,9,2304,5,4,4,445,Loyal Customers
17739,9,11,4939,5,4,5,545,Champions
17740,24,6,426,2,4,4,442,Loyal Customers
17741,41,2,101,1,2,3,321,Regular Customers
17742,63,9,1743,4,4,3,344,Regular Customers
17743,83,1,229,1,1,2,211,Lost Customers
17744,15,1,326,2,1,4,412,New Customers
17745,112,2,600,3,2,2,223,Hibernating
17746,106,3,793,3,3,2,233,Hibernating
17748,162,1,358,2,1,2,212,Lost Customers
17749,181,1,351,2,1,1,112,Lost Customers
17751,56,1,157,1,1,3,311,Regular Customers
17753,99,4,390,2,3,2,232,Hibernating
17754,9,8,2805,5,4,5,545,Champions
17756,10,3,733,3,3,5,533,Potential Loyalists
17757,3,28,3817,5,5,5,555,Champions
17758,62,4,1555,4,3,3,334,Regular Customers
17759,28,2,441,2,2,4,422,Potential Loyalists
17760,8,5,631,3,3,5,533,Potential Loyalists
17762,91,1,129,1,1,2,211,Lost Customers
17763,288,3,71,1,3,1,131,Hibernating
17764,37,3,804,3,3,3,333,Regular Customers
17765,83,1,158,1,1,2,211,Lost Customers
17766,16,2,299,2,2,4,422,Potential Loyalists
17767,45,1,141,1,1,3,311,Regular Customers
17768,22,4,1236,4,3,4,434,Potential Loyalists
17769,18,7,3105,5,4,4,445,Loyal Customers
17771,71,2,141,1,2,2,221,Hibernating
17772,27,1,202,1,1,4,411,New Customers
17773,149,2,585,3,2,2,223,Hibernating
17774,32,5,2102,4,3,4,434,Potential Loyalists
17776,21,2,338,2,2,4,422,Potential Loyalists
17778,296,1,197,1,1,1,111,Lost Customers
17780,302,3,352,2,3,1,132,Hibernating
17782,17,2,679,3,2,4,423,Potential Loyalists
17783,147,1,96,1,1,2,211,Lost Customers
17784,185,1,112,1,1,1,111,Lost Customers
17785,80,2,271,2,2,2,222,Hibernating
17787,6,1,736,3,1,5,513,New Customers
17789,296,1,171,1,1,1,111,Lost Customers
17790,13,6,818,3,4,5,543,Loyal Customers
17792,102,2,370,2,2,2,222,Hibernating
17794,321,2,147,1,2,1,121,Hibernating
17796,4,4,664,3,3,5,533,Potential Loyalists
17797,30,5,1205,4,3,4,434,Potential Loyalists
17798,216,1,183,1,1,1,111,Lost Customers
17799,24,10,3285,5,4,4,445,Loyal Customers
17801,86,3,798,3,3,2,233,Hibernating
17802,7,8,3768,5,4,5,545,Champions
17803,27,1,184,1,1,4,411,New Customers
17804,11,3,385,2,3,5,532,Potential Loyalists
17805,245,1,414,2,1,1,112,Lost Customers
17807,30,3,437,2,3,4,432,Potential Loyalists
17808,183,4,262,2,3,1,132,Hibernating
17809,6,11,5925,5,4,5,545,Champions
17810,303,2,374,2,2,1,122,Hibernating
17811,9,8,1772,4,4,5,544,Champions
17812,3,4,433,2,3,5,532,Potential Loyalists
17814,10,2,1617,4,2,5,524,Potential Loyalists
17815,28,1,591,3,1,4,413,New Customers
17816,0,3,75,1,3,5,531,Potential Loyalists
17817,13,3,420,2,3,5,532,Potential Loyalists
17818,372,1,130,1,1,1,111,Lost Customers
17819,6,6,2907,5,4,5,545,Champions
17820,9,1,183,1,1,5,511,New Customers
17821,41,1,334,2,1,3,312,Regular Customers
17822,55,5,2188,5,3,3,335,Regular Customers
17823,56,2,494,2,2,3,322,Regular Customers
17825,233,4,731,3,3,1,133,Hibernating
17826,9,1,134,1,1,5,511,New Customers
17827,256,1,392,2,1,1,112,Lost Customers
17829,44,4,3867,5,3,3,335,Regular Customers
17833,358,1,342,2,1,1,112,Lost Customers
17834,49,2,730,3,2,3,323,Regular Customers
17838,0,10,3943,5,4,5,545,Champions
17840,78,1,185,1,1,2,211,Lost Customers
17841,0,91,29892,5,5,5,555,Champions
17842,237,1,430,2,1,1,112,Lost Customers
17843,46,1,120,1,1,3,311,Regular Customers
17845,190,4,598,3,3,1,133,Hibernating
17847,150,2,129,1,2,2,221,Hibernating
17848,52,21,2749,5,5,3,355,Regular Customers
17849,115,4,457,2,3,2,232,Hibernating
17850,7,155,51208,5,5,5,555,Champions
17851,57,6,1563,4,4,3,344,Regular Customers
17852,23,3,548,3,3,4,433,Potential Loyalists
17853,42,3,1608,4,3,3,334,Regular Customers
17854,97,4,760,3,3,2,233,Hibernating
17855,7,1,208,1,1,5,511,New Customers
17857,0,2,1803,4,2,5,524,Potential Loyalists
17858,4,19,7641,5,4,5,545,Champions
17860,3,4,762,3,3,5,533,Potential Loyalists
17861,20,10,3026,5,4,4,445,Loyal Customers
17862,20,3,948,3,3,4,433,Potential Loyalists
17863,4,7,2585,5,4,5,545,Champions
17864,20,2,326,2,2,4,422,Potential Loyalists
17865,10,26,15848,5,5,5,555,Champions
17866,119,2,805,3,2,2,223,Hibernating
17867,45,9,424,2,4,3,342,Regular Customers
17868,21,1,234,1,1,4,411,New Customers
17869,3,3,607,3,3,5,533,Potential Loyalists
17870,1,2,1213,4,2,5,524,Potential Loyalists
17871,32,4,963,3,3,4,433,Potential Loyalists
17872,16,1,235,1,1,4,411,New Customers
17873,8,14,4656,5,4,5,545,Champions
17875,323,1,167,1,1,1,111,Lost Customers
17876,34,3,3424,5,3,4,435,Potential Loyalists
17878,30,2,1032,4,2,4,424,Potential Loyalists
17880,274,2,366,2,2,1,122,Hibernating
17882,14,2,313,2,2,5,522,Potential Loyalists
17883,174,3,324,2,3,2,232,Hibernating
17884,3,18,2355,5,4,5,545,Champions
17886,72,3,708,3,3,2,233,Hibernating
17888,9,17,1094,4,4,5,544,Champions
17889,9,5,571,3,3,5,533,Potential Loyalists
17894,1,11,1333,4,4,5,544,Champions
17897,2,8,2018,4,4,5,544,Champions
17898,87,2,147,1,2,2,221,Hibernating
17901,156,2,149,1,2,2,221,Hibernating
17902,181,1,216,1,1,1,111,Lost Customers
17903,29,1,381,2,1,4,412,New Customers
17905,8,10,1583,4,4,5,544,Champions
17907,275,1,291,2,1,1,112,Lost Customers
